/home/zck7060/anaconda3/envs/mujoco/lib/python3.7/site-packages/tianshou/env/pettingzoo_env.py:15: DeprecationWarning: You are using PettingZoo 1.12.0. Future tianshou versions may not support PettingZoo<1.21.0. Consider upgrading your PettingZoo version.
  f"Consider upgrading your PettingZoo version.", DeprecationWarning
Episode 197, Reward 6.35
Episode 198, Reward 21.7
Episode 198, Reward -28
Episode 198, Reward 110.0
Episode 198, Reward 9.35
Episode 198, Reward -36
Episode 199, Reward 6.0
Episode 199, Reward 1.0499999999999998
Episode 199, Reward 6.0
Episode 199, Reward 0.35
Episode 199, Reward 106.7
Episode 200, Reward 0.35
Episode 200, Reward 6.7
Episode 200, Reward 6.35
Episode 200, Reward 112.0
Episode 200, Reward 7.35
Episode 201, Reward 6.7
Episode 201, Reward 18.0
Episode 201, Reward 24.0
Episode 201, Reward 13.75
Episode 201, Reward 6.0
Episode 202, Reward -81
Episode 202, Reward -82
Episode 202, Reward -80
Episode 202, Reward 12.35
Episode 202, Reward 112.0
Episode 203, Reward 119.05
Episode 203, Reward 8.75
Episode 203, Reward 0.35
Episode 203, Reward 14.0
Episode 203, Reward 18.35
Episode 204, Reward 13.7
Episode 204, Reward 7.05
Episode 204, Reward 7.0
Episode 204, Reward 18.0
Episode 204, Reward 13.05
Episode 205, Reward 13.75
Episode 205, Reward 7.0
Episode 205, Reward -55
Episode 205, Reward 14.05
Episode 205, Reward 0.35
Episode 206, Reward 20.35
Episode 206, Reward 13.05
Episode 206, Reward 6.35
Episode 206, Reward 6.0
Episode 206, Reward 25.35
Episode 207, Reward 122.35
Episode 207, Reward 117.75
Episode 207, Reward -83
Episode 207, Reward 231.05
Episode 207, Reward 118.4
Episode 208, Reward 117.35
Episode 208, Reward 49.4
Episode 208, Reward 50.099999999999994
Episode 208, Reward 13.0
Episode 208, Reward 13.35
Episode 209, Reward -87
Episode 209, Reward -83
Episode 209, Reward 109.75
Episode 209, Reward 211.1
Episode 209, Reward 108.7
Episode 210, Reward 14.4
Episode 210, Reward 6.0
Episode 210, Reward 12.0
Episode 210, Reward 12.35
Episode 210, Reward 13.7
Episode 211, Reward -16
Episode 211, Reward -18
Episode 211, Reward -19
Episode 211, Reward -13
Episode 211, Reward 6.7
Episode 212, Reward 6.35
Episode 212, Reward 37.0
Episode 212, Reward 13.0
Episode 212, Reward -30
Episode 212, Reward 13.75
Episode 213, Reward 31.4
Episode 213, Reward 34.0
Episode 213, Reward 28.0
Episode 213, Reward 30.0
Episode 213, Reward 31.35
Episode 214, Reward -31
Episode 214, Reward -31
Episode 214, Reward 112.35
Episode 214, Reward 113.7
Episode 214, Reward -56
Episode 215, Reward 126.7
Episode 215, Reward 126.0
Episode 215, Reward 131.35
Episode 215, Reward 15
Episode 215, Reward 131.05
Episode 216, Reward 211.35
Episode 216, Reward 100
Episode 216, Reward 59
Episode 216, Reward 74
Episode 216, Reward 212.0
Episode 217, Reward 0.35
Episode 217, Reward -3
Episode 217, Reward 36.05
Episode 217, Reward 6.0
Episode 217, Reward 0.0
Episode 218, Reward 24.7
Episode 218, Reward -12
Episode 218, Reward 124.0
Episode 218, Reward 7.75
Episode 218, Reward 18.35
Episode 219, Reward 131.75
Episode 219, Reward -37
Episode 219, Reward 114.0
Episode 219, Reward 127.7
Episode 219, Reward 150.4
Episode 220, Reward -9
Episode 220, Reward 1.4
Episode 220, Reward 13.35
Episode 220, Reward -5
Episode 220, Reward 1.75
Episode 221, Reward 7.75
Episode 221, Reward 18.0
Episode 221, Reward 7.05
Episode 221, Reward 12.7
Episode 221, Reward 6.0
Episode 222, Reward 34.0
Episode 222, Reward 46.75
Episode 222, Reward 6.0
Episode 222, Reward 11.35
Episode 222, Reward 12.35
Episode 223, Reward 0.35
Episode 223, Reward 6.0
Episode 223, Reward 0.0
Episode 223, Reward 6.0
Episode 223, Reward 0.0
Episode 224, Reward 114.1
Episode 224, Reward 7.05
Episode 224, Reward 147.7
Episode 224, Reward 7.05
Episode 224, Reward 6.0
Episode 225, Reward 1.4
Episode 225, Reward 113.05
Episode 225, Reward 1.75
Episode 225, Reward 0.35
Episode 225, Reward -39
Episode 226, Reward 12.35
Episode 226, Reward 6.35
Episode 226, Reward 6.0
Episode 226, Reward 6.0
Episode 226, Reward 7.4
Episode 227, Reward 12.7
Episode 227, Reward 19.05
Episode 227, Reward 12.0
Episode 227, Reward 20.1
Episode 227, Reward 18.0
Episode 228, Reward 6.7
Episode 228, Reward 0.0
Episode 228, Reward 8.1
Episode 228, Reward 118.7
Episode 228, Reward -18
Episode 229, Reward 0.7
Episode 229, Reward 7.05
Episode 229, Reward 42.05
Episode 229, Reward 12.0
Episode 229, Reward 6.7
Episode 230, Reward 13.75
Episode 230, Reward 8.1
Episode 230, Reward 12.35
Episode 230, Reward 7.05
Episode 230, Reward 6.0
Episode 231, Reward 12.0
Episode 231, Reward 13.4
Episode 231, Reward 7.75
Episode 231, Reward 6.0
Episode 231, Reward -26
Episode 232, Reward -25
Episode 232, Reward 12.35
Episode 232, Reward 6.0
Episode 232, Reward 93
Episode 232, Reward 5.7
Episode 233, Reward 1.4
Episode 233, Reward 0.0
Episode 233, Reward 0.7
Episode 233, Reward 4.4
Episode 233, Reward 2.0999999999999996
Episode 234, Reward 0.35
Episode 234, Reward 36.4
Episode 234, Reward 0.7
Episode 234, Reward 10.4
Episode 234, Reward 113.05
Episode 235, Reward 42.75
Episode 235, Reward 15.0
Episode 235, Reward -32
Episode 235, Reward 118.0
Episode 235, Reward 113.0
Episode 236, Reward 6.0
Episode 236, Reward 22.05
Episode 236, Reward 118.7
Episode 236, Reward 13.0
Episode 236, Reward 18.7
Episode 237, Reward 6.7
Episode 237, Reward -14
Episode 237, Reward 7.4
Episode 237, Reward 12.7
Episode 237, Reward 217.35
Episode 238, Reward 113.05
Episode 238, Reward 16.75
Episode 238, Reward 52.349999999999994
Episode 238, Reward 114.4
Episode 238, Reward 49.099999999999994
Episode 239, Reward -84
Episode 239, Reward 117.75
Episode 239, Reward 121.0
Episode 239, Reward -83
Episode 239, Reward -87
Episode 240, Reward 0.35
Episode 240, Reward 0.0
Episode 240, Reward 0.0
Episode 240, Reward 0.0
Episode 240, Reward 0.0
Episode 241, Reward -72
Episode 241, Reward 73
Episode 241, Reward -21
Episode 241, Reward 112.0
Episode 241, Reward 1.4
Episode 242, Reward 66.05
Episode 242, Reward 25.05
Episode 242, Reward 25.4
Episode 242, Reward 126.4
Episode 242, Reward 9
Episode 243, Reward 6.7
Episode 243, Reward 106.0
Episode 243, Reward 1.0499999999999998
Episode 243, Reward 7.05
Episode 243, Reward 6.35
Episode 244, Reward 1.0499999999999998
Episode 244, Reward 0.0
Episode 244, Reward 0.7
Episode 244, Reward 7.05
Episode 244, Reward 12.7
Episode 245, Reward 13.4
Episode 245, Reward 120.75
Episode 245, Reward 18.0
Episode 245, Reward 18.0
Episode 245, Reward 12.0
Episode 246, Reward 6.7
Episode 246, Reward 6.35
Episode 246, Reward 4.4
Episode 246, Reward 4.0
Episode 246, Reward 4.0
Episode 247, Reward -72
Episode 247, Reward 13.05
Episode 247, Reward 12.7
Episode 247, Reward -23
Episode 247, Reward -70
Episode 248, Reward 12.7
Episode 248, Reward 12.05
Episode 248, Reward 11.0
Episode 248, Reward 118.0
Episode 248, Reward 12.0
Episode 249, Reward 114.75
Episode 249, Reward 12.35
Episode 249, Reward 112.35
Episode 249, Reward 0.0
Episode 249, Reward 7.7
Episode 250, Reward 6.7
Episode 250, Reward 106.0
Episode 250, Reward 0.35
Episode 250, Reward 7.35
Episode 250, Reward 13.0
Episode 251, Reward 114.05
Episode 251, Reward 7.0
Episode 251, Reward 7.0
Episode 251, Reward 12.35
Episode 251, Reward 11.0
Episode 252, Reward 6.0
Episode 252, Reward 8.75
Episode 252, Reward 41.349999999999994
Episode 252, Reward 6.0
Episode 252, Reward 6.7
Episode 253, Reward 7.0
Episode 253, Reward 7.05
Episode 253, Reward 6.0
Episode 253, Reward 6.35
Episode 253, Reward 6.0
Episode 254, Reward 12.0
Episode 254, Reward 10.0
Episode 254, Reward 7.35
Episode 254, Reward 6.7
Episode 254, Reward 6.0
Episode 255, Reward 48.75
Episode 255, Reward 48.05
Episode 255, Reward 48.05
Episode 255, Reward 48.05
Episode 255, Reward 12.0
Episode 256, Reward 42.4
Episode 256, Reward 42.75
Episode 256, Reward 42.4
Episode 256, Reward 6.35
Episode 256, Reward 6.0
Episode 257, Reward 6.7
Episode 257, Reward 1.0499999999999998
Episode 257, Reward 12.0
Episode 257, Reward 0.35
Episode 257, Reward 12.35
Episode 258, Reward 6.35
Episode 258, Reward 18.35
Episode 258, Reward 6.7
Episode 258, Reward 12.0
Episode 258, Reward 12.0
Episode 259, Reward 12.7
Episode 259, Reward 5.0
Episode 259, Reward 15.1
Episode 259, Reward 11.35
Episode 259, Reward 12.0
Episode 260, Reward 0.7
Episode 260, Reward 6.0
Episode 260, Reward 6.7
Episode 260, Reward 7.4
Episode 260, Reward 1.0499999999999998
Episode 261, Reward 18.35
Episode 261, Reward 17.0
Episode 261, Reward 23.7
Episode 261, Reward -13
Episode 261, Reward 123.4
Episode 262, Reward 11.7
Episode 262, Reward 12.0
Episode 262, Reward -31
Episode 262, Reward 106.0
Episode 262, Reward 6.0
Episode 263, Reward 6.35
Episode 263, Reward 6.35
Episode 263, Reward 6.35
Episode 263, Reward 6.7
Episode 263, Reward 13.4
Episode 264, Reward -33
Episode 264, Reward 207.0
Episode 264, Reward 108.05
Episode 264, Reward 107.35
Episode 264, Reward 112.0
Episode 265, Reward 106.7
Episode 265, Reward 6.35
Episode 265, Reward 8.1
Episode 265, Reward 113.75
Episode 265, Reward 7.75
Episode 266, Reward 6.7
Episode 266, Reward 6.7
Episode 266, Reward 113.05
Episode 266, Reward 25.7
Episode 266, Reward 0.35
Episode 267, Reward 6.05
Episode 267, Reward 12.05
Episode 267, Reward 1.0499999999999998
Episode 267, Reward 7.1
Episode 267, Reward 8.05
Episode 268, Reward 158.35
Episode 268, Reward 12.35
Episode 268, Reward 12.35
Episode 268, Reward 120.05
Episode 268, Reward 12.35
Episode 269, Reward -82
Episode 269, Reward 4.7
Episode 269, Reward 119.7
Episode 269, Reward -81
Episode 269, Reward -76
Episode 270, Reward 12.4
Episode 270, Reward 22.75
Episode 270, Reward 12.7
Episode 270, Reward 24.35
Episode 270, Reward 12.0
Episode 271, Reward -38
Episode 271, Reward 107.75
Episode 271, Reward 12.0
Episode 271, Reward 107.05
Episode 271, Reward 0.7
Episode 272, Reward 106.0
Episode 272, Reward 17.0
Episode 272, Reward 107.75
Episode 272, Reward 5.0
Episode 272, Reward -70
Episode 273, Reward 0.0
Episode 273, Reward 0.0
Episode 273, Reward 0.0
Episode 273, Reward 36.05
Episode 273, Reward 0.35
Episode 274, Reward 30.0
Episode 274, Reward 30.0
Episode 274, Reward 30.0
Episode 274, Reward 30.0
Episode 274, Reward 30.0
Episode 275, Reward 17.0
Episode 275, Reward -50
Episode 275, Reward 12.4
Episode 275, Reward 19.0
Episode 275, Reward 19.35
Episode 276, Reward 0.0
Episode 276, Reward 6.0
Episode 276, Reward 12.7
Episode 276, Reward 13.7
Episode 276, Reward 6.0
Episode 277, Reward 16.0
Episode 277, Reward 19.0
Episode 277, Reward 20.05
Episode 277, Reward 19.7
Episode 277, Reward 22.35
Episode 278, Reward 6.7
Episode 278, Reward 6.0
Episode 278, Reward 7.35
Episode 278, Reward 5.7
Episode 278, Reward 5.1
Episode 279, Reward 13.35
Episode 279, Reward 14.05
Episode 279, Reward 7.75
Episode 279, Reward 19.7
Episode 279, Reward 13.05
Episode 280, Reward 118.0
Episode 280, Reward 6.0
Episode 280, Reward 153.35
Episode 280, Reward 6.7
Episode 280, Reward 6.0
Episode 281, Reward 24.0
Episode 281, Reward 37.7
Episode 281, Reward 30.35
Episode 281, Reward 24.0
Episode 281, Reward 30.0
Episode 282, Reward -38
Episode 282, Reward 0.35
Episode 282, Reward 113.75
Episode 282, Reward -46
Episode 282, Reward 6.0
Episode 283, Reward 35.699999999999996
Episode 283, Reward 0.35
Episode 283, Reward 35.699999999999996
Episode 283, Reward 0.35
Episode 283, Reward 36.4
Episode 284, Reward 112.0
Episode 284, Reward -47
Episode 284, Reward 6.35
Episode 284, Reward -36
Episode 284, Reward 6.0
Episode 285, Reward 21
Episode 285, Reward 23.0
Episode 285, Reward 9
Episode 285, Reward 18.0
Episode 285, Reward 25.0
Episode 286, Reward 13.4
Episode 286, Reward 85
Episode 286, Reward 7.75
Episode 286, Reward 12.7
Episode 286, Reward -52
Episode 287, Reward 118.7
Episode 287, Reward 108.35
Episode 287, Reward 115.35
Episode 287, Reward 113.05
Episode 287, Reward 108.0
Episode 288, Reward 0.35
Episode 288, Reward 7.7
Episode 288, Reward 17.35
Episode 288, Reward 6.0
Episode 288, Reward 143.05
Episode 289, Reward 13.0
Episode 289, Reward 12.35
Episode 289, Reward 7.05
Episode 289, Reward 112.7
Episode 289, Reward 12.35
Episode 290, Reward 26.7
Episode 290, Reward 12.0
Episode 290, Reward 154.4
Episode 290, Reward 18.7
Episode 290, Reward 24.0
Episode 291, Reward 1.75
Episode 291, Reward 74
Episode 291, Reward 12.0
Episode 291, Reward 12.0
Episode 291, Reward -60
Episode 292, Reward 108.05
Episode 292, Reward 6.0
Episode 292, Reward 0.0
Episode 292, Reward -12
Episode 292, Reward 6.35
Episode 293, Reward 12.0
Episode 293, Reward 14.1
Episode 293, Reward -17
Episode 293, Reward -38
Episode 293, Reward 13.7
Episode 294, Reward 114.7
Episode 294, Reward 39
Episode 294, Reward -83
Episode 294, Reward -83
Episode 294, Reward 109.0
Episode 295, Reward 7.4
Episode 295, Reward -34
Episode 295, Reward -35
Episode 295, Reward 6.0
Episode 295, Reward 41.699999999999996
Episode 296, Reward 1.4
Episode 296, Reward 6.0
Episode 296, Reward 0.0
Episode 296, Reward 7.4
Episode 296, Reward 6.0
Episode 297, Reward 13.0
Episode 297, Reward 13.35
Episode 297, Reward -43
Episode 297, Reward 6.0
Episode 297, Reward 6.0
Episode 298, Reward 110.05
Episode 298, Reward -21
Episode 298, Reward 110.4
Episode 298, Reward 0.35
Episode 298, Reward -65
Episode 299, Reward -33
Episode 299, Reward 12.35
Episode 299, Reward 0.35
Episode 299, Reward -23
Episode 299, Reward 13.75
Episode 300, Reward 6.35
Episode 300, Reward 0.0
Episode 300, Reward -11
Episode 300, Reward 12.0
Episode 300, Reward 13.7
Episode 301, Reward -61
Episode 301, Reward -23
Episode 301, Reward -66
Episode 301, Reward 113.75
Episode 301, Reward -66
Episode 302, Reward -3
Episode 302, Reward 13.4
Episode 302, Reward 14.75
Episode 302, Reward 85
Episode 302, Reward 6.7
Episode 303, Reward 24.0
Episode 303, Reward 19.7
Episode 303, Reward 86
Episode 303, Reward 19.05
Episode 303, Reward 11
Episode 304, Reward 20.4
Episode 304, Reward 58
Episode 304, Reward 24.35
Episode 304, Reward -85
Episode 304, Reward 22.0
Episode 305, Reward 75
Episode 305, Reward 112.35
Episode 305, Reward 6.7
Episode 305, Reward 21.35
Episode 305, Reward 2.0999999999999996
Episode 306, Reward 129.0
Episode 306, Reward -76
Episode 306, Reward 27.0
Episode 306, Reward 113.05
Episode 306, Reward 6.0
Episode 307, Reward -4
Episode 307, Reward 14.4
Episode 307, Reward 1.4
Episode 307, Reward 1.0499999999999998
Episode 307, Reward 7.05
Episode 308, Reward 25.0
Episode 308, Reward 6.7
Episode 308, Reward 0.0
Episode 308, Reward 10.05
Episode 308, Reward -68
Episode 309, Reward 7.05
Episode 309, Reward 7.05
Episode 309, Reward 16.05
Episode 309, Reward -41
Episode 309, Reward 16.05
Episode 310, Reward 6.35
Episode 310, Reward 9.35
Episode 310, Reward -4
Episode 310, Reward 2.0999999999999996
Episode 310, Reward 1.4
Episode 311, Reward 43.05
Episode 311, Reward 42.349999999999994
Episode 311, Reward 42.349999999999994
Episode 311, Reward 43.05
Episode 311, Reward 7.0
Episode 312, Reward -46
Episode 312, Reward 16.0
Episode 312, Reward 48.75
Episode 312, Reward 43.05
Episode 312, Reward 0.35
Episode 313, Reward 3.35
Episode 313, Reward 7.4
Episode 313, Reward 42.699999999999996
Episode 313, Reward 1.0499999999999998
Episode 313, Reward 107.4
Episode 314, Reward -8
Episode 314, Reward 113.05
Episode 314, Reward 6.7
Episode 314, Reward 6.35
Episode 314, Reward 7.4
Episode 315, Reward -23
Episode 315, Reward 0.0
Episode 315, Reward 106.7
Episode 315, Reward -80
Episode 315, Reward -78
Episode 316, Reward 0.0
Episode 316, Reward 0.35
Episode 316, Reward 1.4
Episode 316, Reward 0.35
Episode 316, Reward 7.4
Episode 317, Reward 5.35
Episode 317, Reward 6.7
Episode 317, Reward 5.35
Episode 317, Reward 12.4
Episode 317, Reward 1.0499999999999998
Episode 318, Reward 12.0
Episode 318, Reward 12.0
Episode 318, Reward -11
Episode 318, Reward 12.7
Episode 318, Reward -13
Episode 319, Reward 74
Episode 319, Reward 116.75
Episode 319, Reward 111.05
Episode 319, Reward 218.7
Episode 319, Reward 115.35
Episode 320, Reward 47.4
Episode 320, Reward 6.35
Episode 320, Reward 20.4
Episode 320, Reward 11.0
Episode 320, Reward 13.0
Episode 321, Reward 9.0
Episode 321, Reward 113.4
Episode 321, Reward 7.05
Episode 321, Reward 13.0
Episode 321, Reward 24.7
Episode 322, Reward 4.0
Episode 322, Reward 13.1
Episode 322, Reward 16.05
Episode 322, Reward -62
Episode 322, Reward -44
Episode 323, Reward 6.7
Episode 323, Reward 113.0
Episode 323, Reward 19.7
Episode 323, Reward 7.75
Episode 323, Reward 113.0
Episode 324, Reward 113.35
Episode 324, Reward 117.35
Episode 324, Reward 7.05
Episode 324, Reward 113.0
Episode 324, Reward 12.0
Episode 325, Reward -15
Episode 325, Reward 0.7
Episode 325, Reward 106.7
Episode 325, Reward 7.05
Episode 325, Reward 7.05
Episode 326, Reward 6.0
Episode 326, Reward 13.0
Episode 326, Reward 6.0
Episode 326, Reward 10.75
Episode 326, Reward 12.35
Episode 327, Reward 22.75
Episode 327, Reward 25.05
Episode 327, Reward 24.35
Episode 327, Reward 22.7
Episode 327, Reward 18.35
Episode 328, Reward 12.0
Episode 328, Reward 12.0
Episode 328, Reward 0.0
Episode 328, Reward 1.4
Episode 328, Reward 9.0
Episode 329, Reward 118.0
Episode 329, Reward 12.35
Episode 329, Reward 12.35
Episode 329, Reward 11.1
Episode 329, Reward 6.35
Episode 330, Reward 0.0
Episode 330, Reward 0.7
Episode 330, Reward -9
Episode 330, Reward 0.35
Episode 330, Reward 0.0
Episode 331, Reward 12.0
Episode 331, Reward 15.35
Episode 331, Reward 7.4
Episode 331, Reward 0.0
Episode 331, Reward 19.0
Episode 332, Reward 15.35
Episode 332, Reward 6.0
Episode 332, Reward 1.0499999999999998
Episode 332, Reward 19.35
Episode 332, Reward 113.7
Episode 333, Reward 121.0
Episode 333, Reward 110.7
Episode 333, Reward 125.7
Episode 333, Reward 129.0
Episode 333, Reward 109.0
Episode 334, Reward 8
Episode 334, Reward 119.4
Episode 334, Reward 114.75
Episode 334, Reward 12.0
Episode 334, Reward 118.7
Episode 335, Reward 20.05
Episode 335, Reward 6.35
Episode 335, Reward 4
Episode 335, Reward 13.0
Episode 335, Reward 6.0
Episode 336, Reward 18.0
Episode 336, Reward 12.0
Episode 336, Reward 6.35
Episode 336, Reward 7.05
Episode 336, Reward 14.75
Episode 337, Reward -16
Episode 337, Reward 7.05
Episode 337, Reward 0.0
Episode 337, Reward 2.0999999999999996
Episode 337, Reward 0.0
Episode 338, Reward 14.05
Episode 338, Reward 7.4
Episode 338, Reward 42.349999999999994
Episode 338, Reward 14.05
Episode 338, Reward 12.0
Episode 339, Reward 13.4
Episode 339, Reward 47.349999999999994
Episode 339, Reward 118.35
Episode 339, Reward 47.349999999999994
Episode 339, Reward 6.0
Episode 340, Reward 114.0
Episode 340, Reward 119.35
Episode 340, Reward 115.1
Episode 340, Reward 113.7
Episode 340, Reward 3
Episode 341, Reward 113.35
Episode 341, Reward 7.05
Episode 341, Reward 6.0
Episode 341, Reward 6.0
Episode 341, Reward 113.35
Episode 342, Reward 12.35
Episode 342, Reward 6.7
Episode 342, Reward 6.35
Episode 342, Reward 149.75
Episode 342, Reward 12.35
Episode 343, Reward 0.35
Episode 343, Reward 0.35
Episode 343, Reward 119.75
Episode 343, Reward 148.05
Episode 343, Reward 6.0
Episode 344, Reward 110.05
Episode 344, Reward 230.35
Episode 344, Reward 128.7
Episode 344, Reward -71
Episode 344, Reward 18.0
Episode 345, Reward -15
Episode 345, Reward -13
Episode 345, Reward 6.7
Episode 345, Reward 112.35
Episode 345, Reward 6.0
Episode 346, Reward 20.05
Episode 346, Reward 12.0
Episode 346, Reward 13.0
Episode 346, Reward -63
Episode 346, Reward -8
Episode 347, Reward 6.7
Episode 347, Reward 13.4
Episode 347, Reward -17
Episode 347, Reward 119.4
Episode 347, Reward 116.1
Episode 348, Reward 113.7
Episode 348, Reward 93
Episode 348, Reward 221.0
Episode 348, Reward 112.0
Episode 348, Reward 219.0
Episode 349, Reward -24
Episode 349, Reward 113.4
Episode 349, Reward 145.45
Episode 349, Reward 106.35
Episode 349, Reward 112.0
Episode 350, Reward 108
Episode 350, Reward 215.35
Episode 350, Reward 101
Episode 350, Reward 118.7
Episode 350, Reward 108.35
Episode 351, Reward 115.1
Episode 351, Reward -1
Episode 351, Reward 14.05
Episode 351, Reward 13.05
Episode 351, Reward -21
Episode 352, Reward 14.05
Episode 352, Reward 7.4
Episode 352, Reward 7.05
Episode 352, Reward 13.0
Episode 352, Reward 12.7
Episode 353, Reward 12.0
Episode 353, Reward 12.0
Episode 353, Reward 19.7
Episode 353, Reward 13.75
Episode 353, Reward 12.0
Episode 354, Reward 11.7
Episode 354, Reward -20
Episode 354, Reward 42.05
Episode 354, Reward 3
Episode 354, Reward 5.0
Episode 355, Reward -77
Episode 355, Reward 42.4
Episode 355, Reward -4
Episode 355, Reward 0.0
Episode 355, Reward 112.0
Episode 356, Reward 37.099999999999994
Episode 356, Reward 0
Episode 356, Reward 5.0
Episode 356, Reward 13.0
Episode 356, Reward 18.05
Episode 357, Reward 18.0
Episode 357, Reward 18.0
Episode 357, Reward 18.7
Episode 357, Reward 18.7
Episode 357, Reward 18.0
Episode 358, Reward 130.0
